* `displayName` (`id`): `description` (`name`, `displayQuality`, `quality`, `priceEach`, `maxStackCount`)
* 高性能计算单元蓝图（加密） (774): 用以开发高性能计算单元的蓝图，但被算法加密了，看不太懂。 (Quest_Blueprint_ComputingUnit_Encrypted, 0, 6, 100, 1)
* 5000w电源 (775): 电源侧面印了一个大大的红星。 (Quest_Power_ComputingUnit, 0, 5, 1, 1)
* 霰弹枪重型消音器 (776): 降低开枪时声响并提高散布控制的霰弹枪枪口，但会损失移动速度。 (Muzzle_SHT_SIL_1, 0, 4, 2400, 1)
* 狙击枪快速枪托 (777): 大幅提高瞄准速度与机动性的狙击枪枪托。 (Stock_SNP_MOV_1, 0, 999, 1100, 1)
* 大型散热器 (778): 拥有巨大的散热鳍片以及风扇，但好像只有两根热管。 (Quest_Cooling_ComputingUnit, 0, 5, 1, 1)
* 家门钥匙01 (779): 不知道是谁的家。 (Key_Farm_JLabStaffHome, 0, 2, 200, 1)
* M700 (780): 被广泛运用的狙击步枪。 (Sniper_M700_Normal, 0, 4, 8767, 1)
* Mosin-Nagant (781): 经典耐用的狙击步枪，爆头伤害非常高。 (Sniper_Mosin_Normal, 0, 4, 7993, 1)
* SV98 (782): 各方面都非常优秀的狙击步枪，射程上更是相当突出。 (Sniper_SV98_Normal, 0, 5, 13909, 1)
* TT-33 (783): 各方面性能都非常一般的制式手枪，但由于结构相当简单，所以价格相当便宜。 (PST_TT33_Normal, 0, 0, 80, 1)
* PM (784): 轻巧便携的制式手枪。 (PST_PM_Normal, 0, 1, 241, 1)
* 沙漠之鹰 (785): 虽然是手枪的尺寸用的也是手枪的配件，但使用大威力的马格南弹药。 (MAG_Desert_Normal, 0, 4, 8620, 1)
* M1A (786): M14的民用版本，射程远、精度高，但重量也较高。 (BR_M1A_Normal, 0, 4, 8450, 1)
* M14 (787): 制式精准战斗步枪，虽然是半自动，但有很高的射速上限。 (BR_M14_Normal, 0, 5, 11854, 1)
* MCX Spear (788): 自带火控系统的战斗步枪，除了贵，很难找到缺点。 (AR_MCXSpear_Normal, 0, 6, 19826, 1)
* 一级防火服 (790): 强化了防火性能的护甲，虽然对于子弹的防护能力提升不多，但可以大幅降低受到的火伤害。 (ArmorLV1Fire, 0, 999, 575, 1)
* 皮夹克 (791): 用坚固的皮革制作，虽然是民用的衣服，但足够防护一些劣等子弹。 (Jacket, 0, 999, 155, 1)
* 配方：黄针 (793): 可以大幅提高移动速度的针剂的配方。 (Formula_Injection_A, 0, 3, 50, 1)
* 配方：负重针 (794): 可以大幅提高负重的针剂的配方。 (Formula_Injection_Weight, 0, 3, 50, 1)
* 民房钥匙 (795): 仓库区某处民房的钥匙。 (Key_HiddenWarehouse_RBHouse, 0, 2, 220, 1)
* 蓝图：T-7热成像目镜 (796): 用于制造T-7热成像目镜的蓝图。 (BP_ThermalVisionGoggles, 0, 6, 50, 1)
* 硬化针 (797): 使毛发与皮肤变硬，身体护甲提高0.25，持续120秒。 (Injection_StoneSkin, 0, 3, 648, 3)
* 持久针 (798): 提高耐力回复并降低耐力消耗，但会加快水分的消耗，持续120秒。 (Injection_Stamina, 0, 3, 648, 3)
* 紫外灯 (799): 可以发射紫外线的灯，一定程度上可以代替太阳光。 (UVBulb2, 0, 2, 761, 3)
* 近战针 (800): 大幅提高近战伤害，但持续时间很短，效用过了还会萎靡一段时间。 (Injection_MeleeDamage, 0, 3, 670, 3)
* J-Lab门禁卡（黄） (801): 可以进入J-Lab中的特殊区域。 (Key_Card_Yellow, 0, 7, 123000, 1)
* J-Lab门禁卡（红） (802): 可以进入J-Lab中的特殊区域。 (Key_Card_Red, 0, 7, 202000, 1)
* J-Lab门禁卡（绿） (803): 可以进入J-Lab中的特殊区域。 (Key_Card_Green, 0, 7, 161300, 1)
* J-Lab门禁卡（蓝） (804): 可以进入J-Lab中的特殊区域。 (Key_Card_Blue, 0, 7, 135200, 1)
* 蓝图：VSS (805): 用于在工作台研发武器：VSS。 (BP_VSS, 0, 5, 50, 1)
* 蓝图：AS Val (806): 用于在工作台研发武器：AS Val。 (BP_ASVAL, 0, 5, 50, 1)
* 蓝图：DT MDR-556 (807): 用于在工作台研发武器：DT MDR-556。 (BP_DTMDR556, 0, 4, 50, 1)
* 蓝图：DT MDR-762 (808): 用于在工作台研发武器：DT MDR-762。 (BP_DTMDR762, 0, 5, 50, 1)
* 蓝图：带电MP7 (809): 用于在工作台研发武器：带电MP7。 (BP_MP7_Electric, 0, 5, 50, 1)
* 蓝图：Bizon-2 (810): 用于在工作台研发武器：Bizon-2。 (BP_PP19Bizon, 0, 3, 50, 1)
* 蓝图：PPSh (811): 用于在工作台研发武器：PPSh。 (BP_PPSH, 0, 2, 50, 1)
* 蓝图：SR-3M (812): 用于在工作台研发武器：SR-3M。 (BP_SR3M, 0, 3, 50, 1)
* 蓝图：Vector (813): 用于在工作台研发武器：Vector。 (BP_Vector9, 0, 3, 50, 1)
* 蓝图：M700 (814): 用于在工作台研发武器：M700。 (BP_M700, 0, 4, 50, 1)
* 蓝图：Mosin-Nagant (815): 用于在工作台研发武器：Mosin-Nagant。 (BP_Mosin, 0, 4, 50, 1)
* 蓝图：SV98 (816): 用于在工作台研发武器：SV98。 (BP_SV98, 0, 5, 50, 1)
* 蓝图：TT-33 (817): 用于在工作台研发武器：TT-33。 (BP_TT33, 0, 0, 50, 1)
* 蓝图：PM (818): 用于在工作台研发武器：PM。 (BP_PM, 0, 1, 50, 1)
* 蓝图：沙漠之鹰 (819): 用于在工作台研发武器：沙漠之鹰。 (BP_Desert, 0, 4, 50, 1)
* 蓝图：M1A (820): 用于在工作台研发武器：M1A。 (BP_M1A, 0, 4, 50, 1)
* 蓝图：M14 (821): 用于在工作台研发武器：M14。 (BP_M14, 0, 5, 50, 1)
* 蓝图：MCX Spear (822): 用于在工作台研发武器：MCX Spear。 (BP_MCXSpear, 0, 6, 50, 1)
* MF蓝图碎片1 (823): 用于研发步枪：MF的蓝图碎片。 (Quest_BlueprintPieces_MF_1, 0, 4, 50, 1)
* MF蓝图碎片2 (824): 用于研发步枪：MF的蓝图碎片。 (Quest_BlueprintPieces_MF_2, 0, 4, 50, 1)
* MF蓝图碎片3 (825): 用于研发步枪：MF的蓝图碎片。 (Quest_BlueprintPieces_MF_3, 0, 4, 50, 1)
* 南厂区钥匙卡 (826): 南厂区员工的门禁卡。 (Key_Card_ SouthFactory, 0, 4, 3987, 1)
* 神秘钥匙X (827): 一把神秘的钥匙，上面刻着奇怪的符号，看上去像字母X。 (Key_MysteryX, 0, 6, 151675, 1)
* 神秘钥匙O (828): 一把神秘的钥匙，上面刻着奇怪的符号，看上去像字母O。 (Key_MysteryO, 0, 6, 253228, 1)
* 神秘Z钥匙 (829): 一把神秘的钥匙，上面刻着奇怪的符号，看上去像字母Z。 (Key_MysteryZ, 0, 9, 500, 1)
* 蓝图：夜视仪 (830): 用于制造夜视仪的蓝图。 (BP_NightVisionGoggles, 0, 5, 50, 1)
* 超市隔间钥匙 (831): 农场镇超市中小隔间的钥匙。 (Key_Farm_SuperMarketSmallRoom, 0, 4, 1688, 1)
* 餐厅隔间钥匙 (832): 农场镇餐厅中小隔间的钥匙。 (Key_Farm_RestaurantSmallRoom, 0, 3, 801, 1)
* 万能胶A (833): 能够粘合一切的胶水，但需要与万能胶B配合使用才能发挥效用。 (UniversalGlueA, 0, 3, 844, 1)
* 万能胶B (834): 能够粘合一切的胶水，但需要与万能胶A配合使用才能发挥效用。 (UniversalGlueB, 0, 3, 826, 1)
* 快递 (835): 赶紧送到收货人那！可别带回基地了！ (Quest_DeliverBox_DestoryOnBase, 0, 1, 1, 1)
* 钥匙包 (836): 可以放八把钥匙。 (KeyRing, 0, 5, 13964, 1)
* BR快速弹匣I (837): 提高瞄准速度的BR弹匣。 (Magazine_BR_ADS_1, 0, 2, 500, 1)
* BR快速弹匣II (838): 大幅提高瞄准速度的BR弹匣。 (Magazine_BR_ADS_2, 0, 3, 1100, 1)
* BR扩容弹匣I (839): 提高枪械载弹量的BR弹匣。 (Magazine_BR_CAP_1, 0, 2, 500, 1)
* BR扩容弹鼓II (840): 大幅提高枪械载弹量的BR弹匣。 (Magazine_BR_CAP_2, 0, 3, 1100, 1)
* 麻布头套 (841): 说是头套，其实是个麻袋，有人在上面写了个大大的“兴”字。 (Xing, 0, 2, 600, 1)
* 配方：紫外灯 (842): 在工作台制作紫外灯的配方。 (Formula_UVBulb2, 0, 99, 0, 1)
* 配方：红色大桶 (843): 在工作台制作红色大桶的配方。 (Formula_Drum1, 0, 99, 0, 1)
* 配方：蓝色大桶 (844): 在工作台制作蓝色大桶的配方。 (Formula_Drum2, 0, 99, 0, 1)
* 配方：黄色大桶 (845): 在工作台制作黄色大桶的配方。 (Formula_Drum3, 0, 99, 0, 1)
* 配方：金属油桶 (846): 在工作台制作金属大桶的配方。 (Formula_Drum4, 0, 99, 0, 1)
* 遮眼布 (848): 以眼盲，换明心。 (Blindfold, 0, 4, 4399, 1)
* 船票 (849): 往返于零号区下水道与农场镇码头的船票。 (BoatTicket, 0, 4, 5000, 1)
* Item_Bullet_Enemy_Piercing1 (850): Item_Bullet_Enemy_Piercing1_Desc (Bullet_Enemy_Piercing1, 0, 1, 4, 180)
* Item_Bullet_Enemy_Piercing2 (851): Item_Bullet_Enemy_Piercing2_Desc (Bullet_Enemy_Piercing2, 0, 2, 4, 180)
* Item_Bullet_Enemy_Piercing3 (852): Item_Bullet_Enemy_Piercing3_Desc (Bullet_Enemy_Piercing3, 0, 3, 4, 180)
* Item_Bullet_Enemy_Piercing4 (853): Item_Bullet_Enemy_Piercing4_Desc (Bullet_Enemy_Piercing4, 0, 4, 4, 180)
* Item_Bullet_Enemy_Piercing5 (854): Item_Bullet_Enemy_Piercing5_Desc (Bullet_Enemy_Piercing5, 0, 5, 4, 180)
* Item_Bullet_Enemy_Piercing6 (855): Item_Bullet_Enemy_Piercing6_Desc (Bullet_Enemy_Piercing6, 0, 6, 4, 180)
* 弱效空间风暴防护针 (856): 可以抵御风暴早期扰动的针剂，持续120秒，配合防护装备使用，则可以抵御风暴。 (Injection_StormProtection1, 0, 4, 2359, 3)
* 测试用空间风暴防护针 (857): 测试用的强效空间针剂，可以抵抗扭曲，持续120秒。 (Injection_StormProtection2, 0, 999, 26555, 3)
* 空间防护服 (858): 经过J-Lab特殊改造的衣服，单独穿着就可以抵抗空间扰动，如果凑成一套，甚至可以抵抗空间扭曲。 (ArmorLV4StormProtection, 0, 5, 6636, 1)
* 空间防护头盔 (859): 经过J-Lab特殊改造的头盔，单独穿着就可以抵抗空间扰动，如果凑成一套，甚至可以抵抗空间扭曲。 (HelmatLV3StormProtection, 0, 5, 3248, 1)
* 空间晶体 (860): 只有在空间风暴中才会出现的晶体，J-Lab曾对其做过长期研究，有传言他们的飞船技术就来源于此。 (SpaceCrystal, 0, 9, 1200, 10)
* 被污染的武器零件 (861): 被空间风暴侵蚀的武器零件，但对于某些特殊的枪械来说是必不可少的材料。 (WeaponPartsPolluted, 4, 9, 1520, 5)
* 带火AK-47 (862): 被空间风暴侵蚀的AK，觉醒了特殊的属性。 (AR_AK47_Fire, 0, 9, 3550, 1)
* 蓝图：带火AK47 (863): 用于在高级工作台研发武器：带火AK-47。 (BP_AR_AK47_Fire, 0, 5, 50, 1)
* 火药 (864): 易燃危险！ (GunPowder, 0, 1, 2, 300)
* 配方：管状炸弹 (865): 在工作台制作管状炸弹的配方。 (Formula_Dynamite, 0, 99, 1000, 1)
* 配方：集束管状炸弹 (866): 在工作台制作集束管状炸弹的配方。 (Formula_DynamiteMultiple, 0, 99, 200000, 1)
* 蓝图：Glick (867): 用于在工作台研发武器：格力克。 (BP_GLick, 0, 0, 0, 1)
* 挑战船票 (868): 九死一生，一旦倒在那，掉落的东西会被立马收走，一件不剩。 (DemoChallengeTicket, 0, 6, 10000, 1)
* 连珠弓 (869): 可以一次性射出三支箭的弓，咻咻咻！ (ARR_BurstBow_Normal, 0, 7, 36630, 1)
* 低级穿甲箭 (870): 能够穿透低级护甲的防护的箭矢。 (Bullet_ARR_Piercing2, 3, 4, 95, 20)
* 中级穿甲箭 (871): 能够穿透中级护甲的防护的箭矢。 (Bullet_ARR_Piercing4, 4, 6, 315, 20)
* 强翅针 (872): 短时间内强化翅膀力量，提高后坐力与散布控制能力，持续60秒。 (Injection_RecoilControl, 0, 5, 6827, 3)
* 配方：被污染的武器零件 (873): 在工作台制作被污染的武器零件的配方。 (Formula_WeaponPartsPolluted, 0, 99, 1000, 1)
* 配方：大扩容箱 (874): 在工作台制作大扩容箱的配方。 (Formula_ContinerL, 0, 99, 768, 1)
* 恢复针 (875): 每秒恢复血量，持续30秒。 (Injection_Healing, 0, 2, 875, 3)
* MP-155 ULTIMA (876): 现代化版本的MP-155，几乎在所有方面都有提升。 (SHT_MP155M_Normal, 0, 7, 6842, 1)
* 蓝图：MP-155 ULTIMA (877): 用于在工作台研发武器：MP-155 ULTIMA。 (BP_MP155M, 0, 7, 49998, 1)
* 蘑菇 (878): 红伞伞，白杆杆。 (mushroom, 0, 7, 444, 3)
* ??? (879): ??? (EGun_Magic_Ring, 0, 9, 284, 1)
* Item_PaperBoxArmor (880): Item_PaperBoxArmor_Desc (PaperBoxArmor, 0, 999, 565, 1)
* 纸箱子 (881): 足够大的纸箱子。 (PaperBox, 0, 2, 565, 1)
* 注射器收纳包 (882): 可以装6种针，用的时候需要把针拿出来。 (InjectionBag, 0, 9, 29765, 1)
* 蛋白粉 (883): 从鸭蛋中浓缩提取，是健身鸭们的好朋友。 (ProteinPowder, 0, 3, 470, 1)
* 配方：蛋白粉 (884): 在工作台制作蛋白粉的配方。 (Formula_ProteinPowder, 0, 99, 655, 1)
* 六级防弹衣 (885): 能提供无与伦比的防护力，但十分沉重。 (ArmorLV6, 0, 6, 10358, 1)
* J-Lab门禁卡（黑） (886): 可以进入J-Lab中的特殊区域。 (Key_Card_Black, 0, 7, 135800, 1)
* J-Lab门禁卡（紫） (887): 可以进入J-Lab中的特殊区域。 (Key_Card_Purple, 0, 7, 191900, 1)
* 苹果 (888): 一天一苹果。 (Apple, 0, 2, 333, 3)
* 维达头盔 (889): 维达的头盔，里头有点闷，视野也不太好。 (Helmat_Vida, 0, 9, 4444, 1)
* 狗牌 (890): 雇佣兵身上带着的身份识别牌，但好像都是一样的。 (BlackDogTag, 3, 2, 1000, 10)
* 路障头盔 (891): 不知道为什么，反正它就叫这个名字。 (Helmat_Roadblock, 0, 7, 16788, 1)
* ??? (892): ??? (EnemyGun_RoadBlock_Rifle, 0, 9, 218, 1)
* 空手 (893): Item_AnimalWeapon_Desc (AnimalWeapon_Invisable, 0, 9, 175, 1)
* 噗咙防弹衣 (894): 实验体噗咙噗咙穿着的防弹衣。噗咙噗咙的这套装备对物理和毒属性有很好的防御能力，但对其他属性的防护能力都非常堪忧。 (Armor_SBossPhysical_ResPoison, 0, 7, 8295, 1)
* 噗咙头盔 (895): 实验体噗咙噗咙穿着的头盔。噗咙噗咙的这套装备对物理和毒属性有很好的防御能力，但对其他属性的防护能力都非常堪忧。 (Helmat_SBossPhysical_ResPoison, 0, 7, 4060, 1)
* 咕噜防弹衣 (896): 实验体咕噜咕噜穿着的防弹衣。咕噜咕噜的这套装备防护能力很强且对火和毒属性有很好的防御能力，但耐久度相当堪忧且极易被电属性伤害。 (Armor_SBossPoison_LowDurResFire, 0, 7, 8295, 1)
* 咕噜头盔 (897): 实验体咕噜咕噜穿着的头盔。啪啦啪啦的这套装备防护能力很强且对火和毒属性有很好的防御能力，但耐久度相当堪忧且极易被电属性伤害。 (Helmat_SBossPoison_LowDurResFire, 0, 7, 4060, 1)
* ??? (898): ??? (EGun_StormBoss_1_BreakArmor, 0, 9, 284, 1)
* Item_EGun_StormBoss_2_Poison (899): Item_EGun_StormBoss_2_Poison_Desc (EGun_StormBoss_2_Poison, 0, 9, 284, 1)
* Item_EGun_StormBoss_3_Fire (900): Item_EGun_StormBoss_3_Fire_Desc (EGun_StormBoss_3_Fire, 0, 9, 284, 1)
* Item_EGun_StormBoss_4_Electric (901): Item_EGun_StormBoss_4_Electric_Desc (EGun_StormBoss_4_Electric, 0, 9, 284, 1)
* ??? (902): Item_EGun_StormBoss_5_Space_Desc (EGun_StormBoss_5_Space, 0, 9, 284, 1)
* 啪啦防弹衣 (908): 实验体啪啦啪啦穿着的防弹衣。啪啦啪啦的这套装备对火和电属性有很好的防御能力，但极易被毒属性伤害。 (Armor_SBossFire_ResElec, 0, 7, 8295, 1)
* 比利防弹衣 (909): 实验体比利比利穿着的防弹衣。比利比利的这套装备对电和空间属性有很好的防御能力，但极易被火属性伤害。 (Armor_SBossElec_ResSpace, 0, 7, 8295, 1)
* 口口防弹衣 (910): Item_Armor_SBossSpace_Desc (Armor_SBossSpace, 0, 7, 8295, 1)
* 啪啦头盔 (911): 实验体啪啦啪啦穿着的头盔。啪啦啪啦的这套装备对火和电属性有很好的防御能力，但极易被毒属性伤害。 (Helmat_SBossFire_ResElec, 0, 7, 4060, 1)
* 比利头盔 (912): 实验体比利比利穿着的头盔。比利比利的这套装备对电和空间属性有很好的防御能力，但极易被火属性伤害。 (Helmat_SBossElec_ResSpace, 0, 7, 4060, 1)
* 口口头盔 (913): Item_Helmat_SBossSpace_Desc (Helmat_SBossSpace, 0, 7, 4060, 1)
* 咕噜枪 (914): 伤害虽然不高，但非常容易让命中的目标中毒。 (PST_StormBoss_Poison, 0, 9, 12087, 1)
* 风暴枪 (915): 凝结了J-lab对于风暴的几乎所有研究。 (BR_Storm_Space, 0, 9, 31406, 1)
* 啪啦枪 (916): 载弹量相当巨大，有极强的火力压制能力。 (MG_StormBoss_Fire, 0, 9, 16364, 1)
* 比利枪 (917): 带着强力的电流，发出哔哩哔哩的声音。 (SHT_StormBoss_Elec, 0, 9, 17618, 1)
* 大型能量弹 (918): 为大型能量枪提供能量。 (Bullet_PWL_L, 0, 9, 50, 150)
* 测试种子 (919): 能种出苹果、胡萝卜、土豆。 (TestSeed, 0, 999, 89, 1)
* 空间防护服终极版 (920): J-lab空间防护服反复迭代后的最终产品。在保证原有抵抗风暴的性能同时，大幅提高了其防护性能与空间伤害的防护能力且每1秒会清除身上一层碎裂。 (ArmorLV5StormProtection, 0, 7, 8295, 1)
* 空间防护头盔最终版 (921): J-lab空间防护头盔反复迭代后的最终产品。在保证原有抵抗风暴的性能同时，大幅提高了其防护性能与空间伤害的防护能力。 (HelmatLV5StormProtection, 0, 7, 4060, 1)
* 蛇形武装 (922): 游戏卡带：蛇形武装，听说这游戏在蒸发平台上有97%的好评！但总感觉这个“形”有点不太对劲。 (Cartridge_Snake, 0, 4, 4321, 1)
* 未来主机 (923): 未来主机Future Console，好像只能渲染2D游戏。 (FutureConsole, 0, 6, 10679, 1)
* Item_GameTable (924): Item_GameTable_Desc (GameTable, 0, 999, 0, 1)
* 黑白显示器 (925): 只能显示黑白内容的显示器。 (MonochromeMonitor, 0, 3, 1688, 1)
* 加速卡 (926): 可以让未来主机渲染3D画面。 (AcceleratorCard, 0, 0, 0, 1)
* 碳酸危鸭 (927): 游戏卡带：碳酸危鸭，游戏名字的灵感来源于J-lab的那些实验体。 (Cartridge_BubblePop, 0, 4, 6543, 1)
* Item_Cartridge_FactoryPanicShock (928): Item_Cartridge_FactoryPanicShock_Desc (Cartridge_FactoryPanicShock, 0, 999, 7654, 1)
* 鸭鸭矿工 (929): 游戏卡带：鸭鸭矿工，这下挖矿不需要显卡了。 (Cartridge_GoldMiner, 0, 4, 5432, 1)
* 彩色显示器 (930): 可以显示彩色内容的显示器。 (ColorMonitor, 0, 5, 7688, 1)
* ??? (931): ??? (EGun_Magic_Ring_Mushroom, 0, 9, 284, 1)
* 小石头 (932): 可以发出声响，吸引敌人。 (Stone, 0, 1, 10, 12)
* 毒雾弹 (933): 可以放出毒烟，在烟雾中会中毒，受到持续伤害。 (ToxGrenade, 0, 4, 680, 1)
* Item_Helmat_Soda_battery1 (934): Item_Helmat_Soda_battery1_Desc (Helmat_Soda_battery1, 0, 93, 1183, 1)
* Item_Helmat_Soda_battery2 (935): Item_Helmat_Soda_battery2_Desc (Helmat_Soda_battery2, 0, 94, 2551, 1)
* 罐子头盔 (936): 非常硬的头盔，但是戴上就看不见了，也挡不了几颗子弹。 (Helmat_Soda_Bucket, 0, 92, 685, 1)
* Item_Helmat_Soda_Displayer (937): Item_Helmat_Soda_Displayer_Desc (Helmat_Soda_Displayer, 0, 94, 5866, 1)
* 粑粑 (938): 臭臭的，但好像有东西喜欢这个。 (Shit, 0, 1, 10, 5)
* 粑粑 (939): 臭臭的，但好像有东西喜欢这个。 (Shit_Fly, 0, 99, 580, 1)
* 粑粑 (940): 臭臭的，但好像有东西喜欢这个。 (Shit_FlyBoss, 0, 99, 580, 1)
* 燃烧弹 (941): 内部装满了燃料，可以点燃地面。 (FireGrenade, 0, 4, 680, 1)
* 电击手雷 (942): 储存着电力的强力手雷，能造成无视护甲的电属性伤害，对机械类敌人特别有效。 (ElecGrenade, 0, 4, 780, 1)
* 噗噗枪 (943): 蝇蝇队员携带的枪，使用的子弹有些特殊。 (Poop_ShitGun_Poison, 0, 9, 4125, 1)
* 粑粑弹 (944): 将屎分成了小份，这样就能塞进枪里了。 (Bullet_Poop_Normal, 0, 9, 1, 150)
* 蝇蝇翅膀 (945): 蝇蝇队所用的背包，重量相当轻，还能大幅提高负重能力，就是空间相当小。 (Backpack_Fly_Wing, 0, 4, 1236, 1)
* 噗噗喷 (946): 蝇蝇队长携带的枪，使用的子弹有些特殊。 (Poop_ShotShitGun_Poison, 0, 9, 6630, 1)
* 图腾:甲胄 Ⅲ (947): 极大提高防护属性，但受到的属性伤害也会提高。 (Totem_Armor 3, 5, 5, 6000, 1)
* 图腾:攻击 II (948): 造成的基础伤害提高。 (Totem_Attack 2, 3, 999, 2000, 1)
* 图腾:攻击 Ⅲ (949): 造成的基础伤害大幅提高，但对枪械的后坐力控制下降。 (Totem_Attack 3, 5, 999, 6000, 1)
* 图腾:攻击 I (950): 造成的基础伤害小幅提高。 (Totem_Attack, 0, 999, 350, 1)
* 图腾:抗电 Ⅲ (951): 免疫触电并略微降低受到的电属性伤害。 (Totem_ElecResist 3, 5, 5, 6000, 1)
* 图腾：马拉松 Ⅱ (952): 减少耐力消耗。 (Totem_FinalDash 2, 3, 3, 2000, 1)
* 图腾：马拉松 Ⅲ (953): 大幅减少耐力消耗。 (Totem_FinalDash 3, 4, 4, 3500, 1)
* 图腾:抗火 Ⅱ (954): 免疫点燃。 (Totem_FireResist 2, 4, 4, 3500, 1)
* 图腾:抗火 Ⅲ (955): 免疫点燃并略微降低受到的火属性伤害。 (Totem_FireResist 3, 5, 5, 6000, 1)
* 图腾:抗火 Ⅰ (956): 降低受到的火属性伤害。 (Totem_FireResist, 3, 3, 2000, 1)
* 图腾:进击 Ⅲ (957): 巨幅提高枪械的伤害，但会降低枪械的射程。 (Totem_GunDamage 3, 5, 5, 6000, 1)
* 图腾:恢复 Ⅱ (958): 若10秒内未受到伤害，缓慢中幅回复生命值。 (Totem_Healing 2, 3, 3, 2000, 1)
* 图腾:恢复 Ⅲ (959): 若10秒内未受到伤害，缓慢大幅回复生命值，但水分和能量的消耗速度会提高。 (Totem_Healing 3, 4, 4, 3500, 1)
* 图腾:恢复 Ⅰ (960): 若10秒内未受到伤害，缓慢小幅回复生命值。 (Totem_Healing, 2, 2, 1000, 1)
* 图腾:生命 Ⅱ (961): 中幅提高最大生命值。 (Totem_MaxHealth 2, 2, 2, 1000, 1)
* 图腾:生命 Ⅲ (962): 巨幅提高最大生命值，但移动速度会略微下降。 (Totem_MaxHealth 3, 5, 5, 6000, 1)
* 图腾:生命 Ⅰ (963): 小幅提高最大生命值。 (Totem_MaxHealth, 1, 1, 350, 1)
* 图腾:忍者 Ⅲ (964): 大幅降低奔跑时的声音传播距离。 (Totem_Ninja 3, 3, 3, 2000, 1)
* 图腾:抗物 Ⅱ (965): 降低受到的物理伤害。 (Totem_PhysicResist 2, 4, 4, 3500, 1)
* 图腾:抗物 Ⅲ (966): 免疫流血并小幅降低受到的物理伤害。 (Totem_PhysicResist 3, 5, 5, 6000, 1)
* 图腾:抗毒 Ⅱ (967): 免疫中毒。 (Totem_PoisonResist 2, 4, 4, 3500, 1)
* 图腾:抗毒 Ⅲ (968): 免疫中毒并小幅降低受到的毒属性伤害。 (Totem_PoisonResist 3, 5, 5, 6000, 1)
* 图腾:抗毒 Ⅰ (969): 降低受到的毒属性伤害。 (Totem_PoisonResist, 3, 3, 2000, 1)
* 图腾:抗空间 Ⅱ (970): 免疫因空间属性子弹而受到的碎裂效果，但无法免疫空间风暴，且最大生命值会降低。 (Totem_SpaceResist 2, 4, 4, 3500, 1)
* 图腾:抗空间 Ⅲ (971): 免疫因空间属性子弹而受到的碎裂效果，但无法免疫空间风暴。 (Totem_SpaceResist 3, 5, 5, 6000, 1)
* 图腾:抗空间 Ⅰ (972): 降低受到的空间伤害。 (Totem_SpaceResist, 3, 3, 2000, 1)
* 蝇蝇眼镜 (973): 蝇蝇队戴着的眼镜，特殊的构造可以让他们更轻易地发现他们的食物。 (FaceMask_Fly_Eye, 0, 4, 577, 1)
* 图腾:效率 Ⅲ (974): 食物和医疗物品的效果提高。 (Totem_Efficiency 3, 3, 3, 2000, 1)
* 图腾:效率 Ⅰ (975): 食物的效果提高。 (Totem_Efficiency, 1, 1, 350, 1)
* 图腾:控枪 Ⅱ (976): 大幅降低枪械的散布。 (Totem_GunControl 2, 2, 2, 1000, 1)
* 图腾:控枪 Ⅲ (977): 降低枪械的后坐力与散布。 (Totem_GunControl 3_N, 3, 999, 2000, 1)
* 图腾:控枪 Ⅰ (978): 大幅降低枪械的后坐力。 (Totem_GunControl, 1, 1, 350, 1)
* 图腾:爆头 Ⅱ (979): 大幅提高枪械的爆头伤害。 (Totem_GunCritDamage 2, 3, 3, 100, 1)
* 图腾:爆头 Ⅲ (980): 巨幅提高枪械的爆头伤害，但枪械的散布会增加。 (Totem_GunCritDamage 3, 4, 4, 3500, 1)
* 图腾:爆头 Ⅰ (981): 提高枪械的爆头伤害。 (Totem_GunCritDamage, 1, 1, 350, 1)
* 图腾:狙击 Ⅱ (982): 大幅提高枪械射程。 (Totem_GunDistance 2, 2, 2, 1000, 1)
* 图腾:狙击 Ⅲ (983): 大幅提高枪械的射程与视野距离，但移动速度会略微下降。 (Totem_GunDistance 3, 3, 3, 2000, 1)
* 图腾:狙击 Ⅰ (984): 大幅提高视野距离。 (Totem_GunDistance, 1, 1, 350, 1)
* 图腾:战士 Ⅲ (985): 大幅增加近战输出，但近战的暴击伤害会降低。 (Totem_MeleeAttack 3, 4, 4, 3500, 1)
* 图腾:狂战 Ⅱ (986): 近战暴击概率大幅提高。 (Totem_MeleeCritRate 2, 3, 3, 2000, 1)
* 图腾:狂战 Ⅲ (987): 近战暴击概率极大幅提高，但近战伤害倍率降低。 (Totem_MeleeCritRate 3, 4, 4, 3500, 1)
* 图腾:狂战 Ⅰ (988): 近战暴击概率提高。 (Totem_MeleeCritRate, 1, 1, 350, 1)
* 图腾:感知 Ⅱ (989): 提高感知能力。 (Totem_SenseRange 2, 2, 2, 1000, 1)
* 图腾:感知 Ⅲ (990): 当前感知能力越强提升越多的感知能力。 (Totem_SenseRange 3, 3, 3, 2000, 1)
* 图腾:感知 Ⅰ (991): 小幅提高感知能力。 (Totem_SenseRange, 1, 1, 350, 1)
* 图腾:轻盈Ⅲ (992): 大幅提高移动速度，但会持续损失生命。 (Totem_Speed 3, 5, 5, 6000, 1)
* 图腾:轻盈 Ⅰ (993): 小幅增加移动能力。 (Totem_Speed, 2, 2, 1000, 1)
